Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_New
17.25,2,0.047533568,13,96.9068,2,1,1,1458.102,15,1
15.0,1,0.04499948,8,140.4838,2,1,1,1685.8056,20,2
16.75,0,0.12888573,1,87.6856,2,0,1,1494.0552,25,1
8.365,0,0.120256303,7,39.2506,2,2,0,75.9012,24,0
17.25,0,0.05634416333333333,14,261.291,2,0,0,788.973,37,0
18.85,0,0.137755834,7,161.8578,1,2,2,3530.0716,13,0
6.615,0,0.093913607,4,198.7426,2,1,1,1186.4556,15,1
5.75,2,0.075287081,4,115.3176,1,0,1,572.588,23,1
10.0,0,0.100055625,13,113.3544,1,2,2,3467.4864,13,1
13.1,0,0.006061565,5,188.9898,2,1,1,4303.0654,18,1
10.1,2,0.053667516,6,223.0088,1,0,1,671.1264,23,1
14.3,0,0.026194237,5,79.0302,1,2,3,1901.5248,37,1
11.65,2,0.076002991,13,83.4908,2,1,1,503.3448,20,1
18.6,1,0.080111611,8,94.6436,1,2,3,4065.3748,37,2
9.3,0,0.043141572,6,90.4172,1,2,2,1249.0408,13,1
19.6,0,0.024276035,4,45.3718,2,1,1,614.5334,20,0
11.35,0,0.03093263,13,51.5008,1,2,2,607.2096,13,1
5.44,2,0.017096552,0,178.137,2,1,1,3175.866,20,1
14.65,0,0.172357491,6,50.8692,2,1,1,788.3072,15,1
12.35,2,0.185824165,0,78.5328,2,1,1,695.0952,18,1
12.85,2,0.152988295,6,253.7382,2,1,1,2271.0438,15,1
17.1,0,0.05203544933333334,1,85.5566,1,0,1,1860.2452,23,1
11.6,2,0.143897558,4,240.6222,0,2,1,2868.2664,35,1
7.445,0,0.037845086,0,75.5354,2,1,1,1956.1204,15,1
15.1,2,0.1748389,6,142.8786,2,0,0,433.4358,37,1
17.25,2,0.278730642,6,63.2194,2,0,0,247.6776,37,1
6.135,0,0.115500999,14,161.1236,1,2,2,644.4944,13,0
8.68,0,0.01478914,5,97.7384,2,2,0,98.5384,24,1
18.5,1,0.033938279,11,132.5284,2,1,1,1318.284,18,2
14.3,0,0.026299797,5,79.4302,0,2,1,1743.0644,35,1
12.800000000000002,1,0.159394437,11,105.6938,2,0,0,214.3876,37,2
15.35,0,0.0699493345,13,88.283,2,0,1,1797.66,25,1
17.7,0,0.09316883828571429,4,182.5292,0,2,1,2736.438,35,1
15.2,2,0.10377827,6,175.6054,2,0,1,2451.4756,25,1
9.8,2,0.045522854,0,35.0874,2,1,1,352.874,15,1
5.985,0,0.095331433,5,125.5678,1,2,3,2543.356,37,1
15.25,2,0.04708343228571429,13,179.766,1,2,2,3056.022,13,1
17.6,0,0.105472205,13,165.6868,2,1,1,3111.9492,15,1
7.55,2,0.030938774,6,121.0072,2,1,1,2082.6224,18,1
18.7,0,0.026174636,0,127.102,1,2,3,3415.554,37,1
19.7,2,0.160671255,3,254.7014,2,1,1,3570.0196,18,1
13.0,2,0.070243155,13,65.7484,0,2,1,391.4904,35,1
12.35,2,0.038313981,6,109.957,1,2,3,4504.137,37,1
11.8,2,0.170548238,3,113.8834,1,0,1,1382.2008,23,1
20.35,0,0.060794097,0,233.6616,1,0,1,2577.9776,23,1
16.85,0,0.036446751,13,90.3488,1,0,1,996.0368,23,1
7.63,0,0.061188147,14,94.0436,2,1,1,1134.5232,20,0
15.75,0,0.054884821,0,195.3452,0,2,1,1761.7068,35,1
18.2,2,0.026064486,0,241.8196,2,0,1,4097.3332,25,1
13.85,2,0.025936747,5,164.921,1,0,1,2609.936,23,1
10.895,0,0.035949725,6,132.9284,2,1,1,3295.71,15,1
15.6,0,0.045168898,4,242.9854,1,2,2,2175.1686,13,1
11.3,1,0.04767798,9,181.466,0,2,1,3775.086,35,2
20.0,1,0.058812134,8,111.6544,2,1,1,1565.9616,15,2
19.35,2,0.018667601,13,112.9544,2,1,1,2908.2144,15,1
15.6,0,0.087646694,13,221.5798,0,2,1,5509.495,35,1
20.75,0,0.19033746,13,159.4578,2,0,0,160.4578,37,1
10.195,2,0.045165796,6,118.4808,1,2,2,1640.5312,13,1
19.6,0,0.039385518,13,164.8526,1,2,3,2631.2416,37,1
9.5,2,0.010914988,13,183.8608,2,1,1,2572.6512,18,1
20.0,0,0.034203092,0,43.3086,1,2,3,624.5204,37,1
10.65,2,0.085268317,13,229.7668,1,0,1,3916.2356,23,1
15.3,2,0.084354713,3,215.5218,1,2,3,4915.6014,37,1
7.35,0,0.028571132,6,40.8454,0,2,1,587.2356,35,1
15.7,0,0.037383778,14,179.7634,1,2,2,1817.634,13,0
7.365,0,0.042354152,6,227.272,1,2,3,7017.532,37,1
15.85,0,0.043410693,15,39.4164,1,2,2,154.4656,13,1
13.8,2,0.056872392,13,231.1984,2,0,1,5097.3648,25,1
9.195,2,0.051573903,0,79.8644,0,2,1,785.644,35,1
9.3,0,0.016113019,4,248.8092,2,1,1,5976.2208,15,1
15.1,0,0.052295514,10,242.9512,0,2,1,4847.024,35,1
19.1,0,0.097127867,6,234.4958,1,2,2,1635.8706,13,1
11.6,2,0.077284566,5,172.4106,1,0,1,4277.765,23,1
7.27,1,0.046653872,8,98.6384,2,1,1,1970.768,20,2
19.35,1,0.02775746,8,62.5168,1,0,1,1534.0032,23,2
9.695,0,0.06503787075,6,186.7898,2,2,0,561.2694,24,1
20.2,1,0.07874782599999999,9,94.1462,2,0,1,832.9158,25,2
5.88,0,0.003574698,7,154.6998,1,2,3,3229.7958,37,0
10.5,2,0.11733375,0,164.121,2,1,1,2773.057,15,1
12.5,2,0.081684728,6,92.3488,0,2,1,1177.1344,35,1
9.395,0,0.079261744,13,81.825,2,0,0,83.225,37,1
17.75,0,0.030410273,4,256.0672,0,2,1,2045.3376,35,1
9.0,1,0.069938838,8,264.8884,2,1,1,2914.8724,15,2
17.85,0,0.037885683,14,190.4188,1,0,1,952.094,23,0
8.1,2,0.235183205,3,41.548,2,0,0,79.896,37,1
4.61,0,0.123151947,7,175.2396,1,2,2,2093.2752,13,0
8.75,2,0.074565098,6,186.8556,0,2,1,7322.4684,35,1
7.155,2,0.169137707,1,35.2874,2,1,1,388.1614,15,1
5.305,2,0.0510759276,10,182.0608,1,2,3,7717.9536,37,1
12.3,0,0.009429612,0,71.338,2,1,1,1098.57,20,1
7.93,1,0.071076672,8,44.9086,0,2,1,802.9548,35,2
8.01,0,0.070234306,7,34.9532,2,1,1,539.298,18,0
9.8,0,0.043663452,13,217.185,2,2,0,432.77,24,1
12.35,2,0.059110912,10,199.3426,2,0,0,395.4852,37,1
5.0,0,0.032968552,14,190.453,2,2,0,379.506,24,0
19.6,1,0.042324556,8,150.9024,2,2,0,303.6048,24,2
16.5,1,0.012657494,8,36.3506,1,0,1,872.8638,23,2
12.6,0,0.048857925,1,61.0194,1,0,1,1052.6298,23,1
14.1,0,0.090185027,3,140.2496,2,1,1,2681.8424,15,1
6.38,1,0.015186146,9,144.947,1,0,1,3435.528,23,2
20.25,2,0.07379099224999999,4,194.2794,1,0,1,4291.7468,23,1
17.2,0,0.155541973,10,159.7578,1,2,3,641.8312,37,1
12.3,1,0.052502049,9,190.853,2,0,1,4364.319,25,2
15.6,0,0.172596885,6,114.8518,2,0,1,2163.1842,25,1
15.0,0,0.118868155,13,229.4694,2,1,1,5937.6044,18,1
11.6,1,0.037639672,8,98.4042,1,0,1,1388.8588,23,2
17.2,2,0.021031586,3,164.7184,2,0,0,495.3552,37,1
9.395,1,0.069968018,11,83.9908,2,0,0,167.7816,37,2
17.85,0,0.087963415,1,193.3794,2,1,1,4291.7468,15,1
14.8,2,0.043885147,1,108.757,2,1,1,1867.569,18,1
7.905,0,0.064163983,7,229.9694,1,0,1,4567.388,23,0
7.935,0,0.013753856,4,51.235,2,0,0,49.935,37,1
5.26,2,0.034901689166666666,0,165.5868,1,2,3,5404.9644,37,1
11.8,2,0.02592132,10,101.9674,2,1,1,1731.7458,18,1
14.0,0,0.023734872,0,103.2332,2,0,1,1845.5976,25,1
14.85,2,0.053921264,0,123.0072,1,0,1,1960.1152,23,1
7.39,1,0.120770963,11,143.447,1,2,2,2290.352,13,2
15.0,0,0.118791698,13,229.9694,0,2,1,4339.0186,35,1
5.94,0,0.034717799,3,179.4344,1,2,3,6066.7696,37,1
19.7,0,0.041823046,5,108.0912,2,1,1,1965.4416,20,1
10.8,0,0.164724567,10,98.4042,2,2,0,99.2042,24,1
16.2,1,0.174336148,8,184.0608,1,2,3,6431.628,37,2
6.635,2,0.006295472,0,122.4098,1,2,3,3735.8038,37,1
19.2,2,0.093463546,5,189.1214,1,2,3,2261.0568,37,1
19.1,0,0.067520165,6,211.3586,2,0,0,422.1172,37,1
9.6,0,0.161182103,14,165.3158,2,2,0,334.2316,24,0
10.695,0,0.053296868,5,59.6904,2,0,1,937.4464,25,1
21.1,2,0.161474419,6,62.9168,2,1,1,1086.5856,18,1
18.75,0,0.041740624,4,98.3042,2,0,0,198.4084,37,0
5.655,0,0.306542848,14,147.3102,2,0,0,291.6204,37,0
6.135,0,0.079293753,14,111.286,1,2,2,2263.72,13,0
16.2,0,0.044472637,5,43.3454,2,1,1,922.7988,15,1
15.7,0,0.073816097,0,253.4724,2,1,1,2013.3792,20,1
17.2,2,0.012080016,3,164.4184,2,1,1,2641.8944,15,1
12.15,1,0.02859825,9,150.4708,2,0,1,2257.062,25,2
5.82,2,0.076944658,6,257.133,1,2,3,7433.657,37,1
8.63,2,0.055084019,13,114.7518,2,2,0,455.4072,24,1
15.0,2,0.162093059,3,182.5266,1,2,2,1290.9862,13,1
15.35,0,0.024546148,5,34.619,2,0,0,36.619,37,1
20.5,0,0.118783796,0,108.5596,1,2,3,1725.7536,37,1
8.975,2,0.052836076,3,86.6224,2,1,1,1619.2256,20,1
12.15,0,0.037889224,10,64.7826,2,1,1,904.1564,18,1
6.895,0,0.022587621,10,143.7812,2,1,1,1994.7368,15,1
16.85,0,0.036213953,13,92.5488,1,2,3,2625.9152,37,1
8.325,0,0.029779207,6,39.3138,2,1,1,974.7312,18,1
8.785,0,0.020693619,14,153.1656,2,1,1,1853.5872,15,0
17.25,0,0.042037073,4,172.6764,1,2,3,6183.9504,37,0
19.35,2,0.062516602,0,163.9184,2,1,1,3137.2496,18,1
17.5,2,0.012620221,4,144.8102,2,2,0,291.6204,24,1
16.75,2,0.008615,10,72.4038,2,1,1,739.038,15,1
8.895,2,0.137618927,5,161.5236,2,1,1,1772.3596,18,1
7.71,2,0.047588696,4,122.4756,2,0,1,605.878,25,1
21.1,1,0.050790917,9,142.7786,2,0,0,144.4786,37,2
15.7,2,0.037864721,5,124.1046,2,0,1,1120.5414,25,1
16.7,0,0.070551723,4,217.685,2,1,1,2163.85,15,1
20.35,1,0.021326471,9,76.1328,2,0,1,772.328,25,2
12.5,1,0.018955479,8,100.1384,2,1,1,2167.8448,15,2
15.1,2,0.105666833,6,41.6796,2,0,1,495.3552,25,1
14.0,1,0.040725405,9,43.4454,2,2,0,41.9454,24,2
8.365,0,0.072252888,7,39.6506,2,1,1,834.9132,15,0
10.695,2,0.061008889,2,177.5712,2,1,1,2636.568,15,1
5.21,1,0.011007815,9,259.5962,2,1,1,2848.9582,18,2
13.65,2,0.020725321833333334,10,37.9532,2,1,1,575.2512,20,1
8.01,0,0.070247589,7,37.5532,2,0,1,1366.2216,25,0
5.88,2,0.030294931,5,104.099,1,0,1,412.796,23,1
5.615,1,0.210511558,8,121.373,2,2,0,123.173,24,2
19.7,0,0.0650227,3,87.0198,1,0,1,697.7584,23,1
15.6,2,0.173587926,4,60.0194,2,0,0,123.8388,37,1
18.25,2,0.183579854,4,110.857,1,0,1,1977.426,23,1
15.35,2,0.113678422,6,189.7504,1,2,2,2492.7552,13,1
15.85,0,0.078174543,3,39.9506,1,2,3,721.0614,37,1
10.3,0,0.027292686,6,101.2042,0,2,1,396.8168,35,1
13.65,2,0.026602089,10,35.1532,2,0,1,790.9704,25,1
8.615,0,0.116226984,6,95.9436,2,1,1,2741.7644,18,1
5.8,0,0.131221393,4,87.8172,2,1,1,1070.6064,20,1
8.3,0,0.035409328,6,36.2506,1,0,1,834.9132,23,1
16.0,1,0.09502857183333334,9,210.4902,2,1,1,3610.6334,20,2
5.155,0,0.083327693,5,247.2776,1,0,1,5944.2624,23,1
8.895,2,0.08125293,13,49.8008,2,1,1,1062.6168,20,1
15.1,2,0.0831167354,6,63.7194,1,2,2,1362.2268,13,1
15.5,0,0.103422709,13,144.847,2,1,1,1717.764,18,1
6.325,0,0.125688044,5,100.9042,1,2,2,2083.2882,13,1
5.46,2,0.187443314,6,145.8786,2,0,0,288.9572,37,1
9.3,0,0.04295842,6,89.3172,2,1,1,2051.9956,18,1
13.0,1,0.034938717,9,49.0034,1,2,3,826.2578,37,2
20.6,1,0.045603215,8,149.2392,1,2,2,4026.7584,13,2
15.5,2,0.085834992,5,49.6692,2,0,1,788.3072,25,1
9.195,1,0.048050783,9,105.6622,2,1,1,1693.7952,18,2
5.695,0,0.065589906,5,258.2646,2,0,1,5410.9566,25,1
17.7,0,0.173529036,6,113.2834,1,2,3,4376.9692,37,1
5.94,2,0.029492018,1,188.0556,1,2,2,938.778,13,1
6.36,0,0.121225455,6,45.906,2,1,1,1118.544,15,1
6.135,0,0.114475357,14,160.9236,1,2,3,2255.7304,37,0
4.805,2,0.03612402583333334,4,123.9704,2,1,1,2253.0672,20,1
14.85,1,0.060927824,9,254.8698,0,2,1,4819.7262,35,2
14.5,1,0.019459164,11,161.621,0,2,1,2120.573,35,2
10.3,2,0.050070476,3,77.896,2,0,1,1278.336,25,1
12.15,0,0.06227604,15,37.9532,2,1,1,1078.596,18,1
11.5,0,0.046217345,13,120.3124,2,1,1,474.0496,20,1
19.1,1,0.177270016,9,174.0422,2,0,1,1724.422,25,2
15.6,2,0.080127283,13,168.7132,2,0,0,338.2264,37,1
15.5,2,0.076059648,0,265.1568,1,2,2,2109.2544,13,1
7.31,0,0.026788937,13,110.357,2,0,1,3185.853,25,1
18.7,0,0.089197963,13,257.3672,0,2,1,2045.3376,35,1
7.0,0,0.151279591,3,107.028,0,2,1,2876.256,35,1
12.5,0,0.112203445,3,121.144,2,1,1,1438.128,18,1
9.395,1,0.039961837,11,84.0908,2,0,1,419.454,25,2
10.5,2,0.048207017,4,45.9376,2,0,1,575.2512,25,1
5.785,2,0.064871045,6,262.1252,2,2,0,786.9756,24,1
16.7,2,0.042685217,4,120.7782,1,0,1,1072.6038,23,1
5.845,2,0.105181277,5,214.4218,1,0,1,5343.045,23,1
9.395,0,0.103751236,13,235.8932,2,0,1,942.7728,25,1
5.94,0,0.035028853,3,179.8344,1,2,2,1249.0408,13,1
6.15,0,0.046262201,0,97.8384,2,1,1,2069.3064,18,1
20.35,0,0.060688248,0,234.2616,2,1,1,4687.232,18,1
17.1,2,0.078347922,3,141.8838,2,2,0,280.9676,24,1
20.75,0,0.088828418,2,192.2478,1,2,3,7943.6598,37,1
5.765,0,0.081944045,0,36.7164,0,2,1,849.5608,35,1
12.65,0,0.123726711,10,107.7938,2,1,1,2251.0698,15,1
10.5,2,0.013485235,13,140.0154,0,2,1,3119.9388,35,1
18.25,0,0.077659918,13,260.2962,0,2,1,1035.9848,35,1
11.65,0,0.1097626245,0,149.8024,1,2,2,1821.6288,13,1
19.2,0,0.100074524,5,110.2886,2,0,1,778.3202,25,1
15.7,0,0.037289996,14,182.7634,1,0,1,3453.5046,23,0
10.3,2,0.050028809,3,80.096,0,2,1,239.688,35,1
13.65,1,0.077234113,8,56.893,2,0,1,1188.453,25,2
16.6,1,0.016197216,8,108.8596,0,2,1,970.7364,35,2
9.6,0,0.051571772,13,258.462,2,1,1,4673.916,20,1
11.85,2,0.055672032,0,50.5666,0,2,1,922.7988,35,1
17.75,2,0.066336811,0,154.1656,2,0,0,617.8624,37,1
8.6,1,0.032672263,8,141.2154,1,0,1,709.077,23,2
20.7,2,0.047491371,4,213.9876,2,0,1,2143.876,25,1
11.8,2,0.077154417,13,35.7558,2,1,1,577.2486,15,1
11.85,2,0.087692636,6,162.5526,2,0,0,328.9052,37,1
12.6,2,0.074221559,4,255.9356,1,2,2,4832.3764,13,1
20.7,0,0.092834313,4,77.667,1,0,1,2220.443,23,0
15.85,1,0.020571083,9,41.6112,1,2,2,255.6672,13,2
6.36,1,0.005978595,9,163.6526,2,0,1,1151.1682,25,2
9.3,2,0.033489979,10,156.6314,1,0,1,1241.0512,23,1
15.1,0,0.166609517,0,157.6604,2,0,0,316.9208,37,1
20.7,0,0.021552357,0,157.0288,2,1,1,2985.4472,15,1
5.8,0,0.130321652,4,88.7172,1,2,3,3301.0364,37,1
18.85,2,0.068059156,4,120.344,1,0,1,1797.66,23,1
16.6,1,0.027573983,9,176.6344,2,1,1,2676.516,18,2
12.5,1,0.103442268,9,170.8448,2,0,1,4942.8992,25,2
7.02,0,0.0398512302,4,83.825,2,1,1,1414.825,15,0
12.85,0,0.168312678,5,45.906,0,2,1,885.514,35,1
7.855,2,0.162205516,0,36.2848,1,2,2,1155.8288,13,1
19.35,2,0.076744561,13,113.4518,2,1,1,1593.9252,18,1
17.5,0,0.015591925,6,184.8266,2,1,1,2766.399,20,1
17.75,2,0.067639698,0,187.624,2,1,1,1491.392,20,1
13.15,0,0.056516756,14,143.4812,1,0,1,854.8872,23,0
5.365,2,0.140213762,12,173.7764,2,1,1,4637.9628,18,1
13.1,0,0.006075007,5,187.5898,2,1,1,2432.1674,20,1
7.075,0,0.022612742,5,97.0068,2,1,1,1944.136,20,1
9.3,0,0.066770664,5,180.5292,2,1,1,2189.1504,18,1
12.3,0,0.186250852,0,37.2874,2,2,0,176.437,24,1
16.2,2,0.016639482,5,95.8726,0,2,1,1076.5986,35,1
18.85,1,0.040599963,9,244.0144,2,1,1,5635.3312,15,2
8.01,0,0.070533748,7,34.2532,1,2,2,467.3916,13,0
15.85,2,0.01251245,13,38.748,2,0,0,79.896,37,1
19.2,2,0.022807826,6,183.495,1,2,3,4577.375,37,1
17.35,2,0.041474232,5,93.0804,2,0,1,826.9236,25,1
7.05,2,0.055289464,1,222.5088,1,2,3,7158.6816,37,1
14.65,1,0.083698962,9,163.4552,1,2,2,2599.2832,13,2
12.8,0,0.076045655,6,96.541,2,1,1,3765.099,18,1
10.3,1,0.116366304,8,158.363,1,2,3,4068.038,37,2
6.65,0,0.053279839,3,147.7734,2,1,1,2078.6276,18,1
6.675,1,0.021648305,9,35.6874,0,2,1,952.7598,35,2
6.69,2,0.037060755,10,176.837,1,2,2,1411.496,13,1
9.695,2,0.224607399,0,223.1404,2,0,0,450.0808,37,1
7.6,2,0.142699588,15,171.7448,2,1,1,4431.5648,20,1
7.51,0,0.103726639,13,110.6544,0,2,1,1901.5248,35,1
17.25,2,0.158424516,6,62.4194,1,2,3,2291.0178,37,1
5.305,2,0.08234117,10,185.7608,2,0,0,1470.0864,37,1
11.0,2,0.087847141,5,156.863,2,0,1,2972.797,25,1
16.35,1,0.158562708,9,194.711,2,0,0,196.411,37,2
17.25,2,0.047458754,13,95.8068,1,2,2,1263.6884,13,1
12.15,0,0.015385857,5,208.9928,1,2,3,9678.0688,37,1
8.52,0,0.047377447,14,150.6682,2,0,0,457.4046,37,0
6.36,0,0.120443298,6,45.406,0,2,1,1118.544,35,1
11.15,1,0.032229348,8,163.2526,0,2,1,1480.0734,35,2
14.5,2,0.127638966,0,104.5332,1,2,3,2563.33,37,1
18.0,1,0.047473135,9,170.5422,2,1,1,3103.9596,20,2
7.825,2,0.149986868,5,158.8288,2,1,1,1414.1592,18,1
14.85,1,0.102065622,9,254.2698,2,2,0,1775.6886,24,2
9.0,0,0.114243048,13,174.937,2,0,0,176.437,37,1
20.5,2,0.019183756,5,83.7592,0,2,1,1403.5064,35,1
10.395,0,0.112324552,13,60.622,2,1,1,778.986,20,1
9.0,0,0.068153091,14,36.019,2,0,0,73.238,37,0
13.3,2,0.071597469,6,60.8536,2,1,1,918.804,20,1
8.975,2,0.052473797,3,83.6224,1,2,3,3494.1184,37,1
19.35,2,0.076914745,13,114.8518,2,1,1,1707.777,20,1
16.5,2,0.079837509,6,102.1332,1,0,1,1743.0644,23,1
5.63,2,0.024520854,10,102.8306,0,2,1,1986.0814,35,1
12.35,0,0.02678995,3,58.9246,1,2,2,926.7936,13,1
9.8,1,0.024432767,8,116.4492,2,1,1,2780.3808,20,2
5.305,2,0.047220268,10,181.9608,1,2,2,2388.8904,13,1
18.5,2,0.045534457,4,146.3102,1,0,1,3645.255,23,1
10.695,2,0.07982270325,13,156.1972,2,0,1,1869.5664,25,1
6.525,1,0.090806457,9,86.4882,2,1,1,1631.8758,15,2
12.35,2,0.033813351,10,198.1426,1,0,1,3757.1094,23,1
7.935,1,0.031730739,9,261.091,2,1,1,2366.919,18,2
15.85,2,0.102262138,10,47.1744,2,2,0,90.5488,24,1
5.615,1,0.089295767375,8,121.973,2,0,1,2463.46,25,2
10.5,0,0.052511611,5,90.783,0,2,1,1258.362,35,1
17.2,2,0.056713056,6,223.8088,1,2,3,5592.72,37,1
8.85,0,0.053950661,6,182.7292,1,0,1,4925.5884,23,1
13.1,2,0.044192372,6,180.3318,2,0,1,2345.6134,25,1
9.8,0,0.046958533,0,101.3016,1,2,3,2327.6368,37,1
15.1,1,0.055829496,9,140.2496,2,1,1,2681.8424,18,2
17.7,2,0.13498355,15,184.4924,0,2,1,3146.5708,35,1
14.65,0,0.137269322,6,49.7692,2,1,1,837.5764,20,1
16.35,0,0.032538896,10,165.7842,2,0,1,2652.5472,25,1
19.85,0,0.005264755,4,264.5884,2,1,1,5829.7448,15,1
6.715,2,0.121832956,0,43.5454,2,1,1,838.908,20,1
20.85,0,0.037403973,5,192.5478,2,0,1,2906.217,25,1
9.5,2,0.10400212,3,79.796,1,2,3,4074.696,37,1
17.1,0,0.054162439,1,85.3566,0,2,1,1775.6886,35,1
17.5,0,0.023876708,5,258.6304,2,0,0,516.6608,37,1
17.85,0,0.065797601,5,147.805,2,1,1,1947.465,18,1
19.6,1,0.047857804,8,45.077,0,2,1,605.878,35,2
18.1,1,0.048703432,9,125.9336,1,2,3,7158.6816,37,2
12.5,1,0.006765149,9,41.7112,2,0,1,383.5008,25,2
15.85,2,0.06121988,10,45.6744,2,1,1,633.8416,20,1
6.78,2,0.067891602,6,227.4694,2,0,1,3197.1716,25,1
19.6,2,0.041563696,5,47.6376,2,1,1,335.5632,18,1
17.5,0,0.098457814,14,171.7738,2,1,1,2432.8332,15,0
20.75,0,0.108930629,13,160.9578,2,1,1,1444.1202,20,1
12.85,0,0.03046847,15,254.704,1,2,3,3036.048,37,1
9.3,0,0.073288275,7,189.1846,2,2,0,382.1692,24,0
17.75,1,0.097692448,8,242.4196,2,1,1,5543.4508,18,2
17.0,0,0.135944247,6,171.5106,1,0,1,1539.9954,23,1
13.0,2,0.123089128,13,63.6484,2,0,0,65.2484,37,1
4.555,2,0.034328578,5,110.1544,0,2,1,1230.3984,35,1
10.1,2,0.089688978,6,225.5088,2,2,0,1342.2528,24,1
20.7,2,0.121709653,5,119.7466,1,0,1,2003.3922,23,1
8.785,0,0.020618957,14,153.0656,2,1,1,4170.5712,20,0
17.75,1,0.163548055,8,239.3196,2,2,0,723.0588,24,2
19.25,0,0.178192864,4,54.9956,2,0,0,109.1912,37,1
5.465,2,0.048625599,0,129.2626,2,1,1,1311.626,20,1
17.6,0,0.170213676,4,89.5856,2,0,0,175.7712,37,0
16.75,0,0.044829295,13,187.4556,1,2,3,7510.224,37,1
9.695,1,0.113387677,8,156.9604,1,2,3,1584.604,37,2
17.75,0,0.058168807,4,249.575,2,2,0,499.35,24,1
16.2,2,0.016650191,5,97.4726,2,1,1,1174.4712,18,1
20.35,2,0.151044881,10,79.2276,2,1,1,649.8208,18,1
8.185,0,0.038948125,6,115.4808,2,1,1,820.2656,15,1
20.5,0,0.020688969,6,88.183,1,2,2,719.064,13,1
8.42,1,0.112249781,8,64.3168,2,1,1,703.0848,18,2
10.0,0,0.046116319,5,141.818,2,1,1,838.908,15,1
7.5,0,0.050957715,3,122.4072,1,2,2,2572.6512,13,1
6.42,0,0.053211728,4,177.6002,1,2,3,8417.7094,37,1
10.6,0,0.011111714,1,43.8454,2,1,1,671.1264,20,1
20.6,2,0.077029195,13,177.2344,2,2,0,892.172,24,1
7.51,0,0.017344679,6,230.801,1,2,3,5283.123,37,1
16.2,0,0.019457372,14,153.9972,1,2,2,1246.3776,13,0
20.25,2,0.012063121,3,183.5924,2,1,1,2406.2012,15,1
12.15,1,0.079755214,8,36.6506,1,2,2,493.3578,13,2
18.25,0,0.074830794,13,125.9046,1,2,3,4482.1656,37,1
8.21,0,0.044917289,4,88.5198,2,1,1,1133.8574,18,1
6.63,2,0.018310142,13,57.7588,2,2,0,57.2588,24,1
6.935,2,0.041247932,13,101.8332,0,2,1,2255.7304,35,1
11.5,2,0.0204702,4,88.254,1,2,3,2510.066,37,1
15.0,2,0.161404914,3,185.8266,2,1,1,1844.266,18,1
7.825,1,0.186067862,9,255.4698,2,0,1,5073.396,25,2
10.695,0,0.057792343,6,61.4536,2,0,1,428.7752,25,1
18.85,0,0.11452447366666667,7,162.0578,2,1,1,3209.156,18,0
12.1,2,0.061270647,14,53.2614,1,0,1,386.8298,23,0
8.945,2,0.087823675,4,261.091,2,1,1,3418.883,20,1
8.975,2,0.05281112,3,86.6224,1,0,1,1704.448,23,1
20.2,1,0.112495847,9,124.4046,1,0,1,1120.5414,23,2
6.76,2,0.029100745,6,80.696,1,2,2,559.272,13,1
9.0,1,0.019546214,9,168.1474,2,1,1,4211.185,20,2
20.2,1,0.112549008,9,123.1046,2,1,1,1120.5414,20,2
19.0,1,0.12090966920000001,9,189.1872,2,0,1,567.2616,25,2
15.1,2,0.019917598,5,129.431,0,2,1,3505.437,35,1
14.1,0,0.089817198,3,142.7496,1,0,1,3528.74,23,1
20.2,2,0.121442754,13,94.9752,1,0,1,1342.2528,23,1
11.395,2,0.069250192,10,232.9616,1,2,3,3515.424,37,1
7.365,0,0.159193194,13,92.712,1,2,3,3635.268,37,1
19.7,1,0.017910211,9,98.1726,1,2,3,978.726,37,2
11.35,2,0.023209537,4,183.3608,1,2,3,6064.1064,37,1
20.25,1,0.148372897,8,108.8938,2,1,1,3644.5892,20,2
14.85,0,0.0176666012,3,187.7214,2,2,0,188.4214,24,1
20.7,1,0.065689432,9,149.7366,2,2,0,151.1366,24,2
5.15,2,0.061301149,10,122.1388,2,1,1,2352.9372,20,1
19.1,1,0.117825569,9,43.2796,2,0,0,41.2796,37,2
12.6,2,0.04152307,6,124.3072,0,2,1,5022.7952,35,1
10.1,0,0.024201905,3,114.915,1,0,1,2796.36,23,1
15.25,2,0.066269294,13,179.666,2,1,1,6471.576,15,1
10.5,2,0.01100413,13,167.1842,2,1,1,2984.1156,20,1
15.6,0,0.250560049,2,126.9994,2,0,0,385.4982,37,1
14.65,2,0.099113429,13,52.8666,2,1,1,461.3994,18,1
6.885,2,0.140008554,3,108.7228,2,0,1,2542.0244,25,1
7.285,1,0.031278532,9,176.0054,1,2,2,2626.581,13,2
11.1,2,0.05373063,6,165.1526,0,2,1,1480.0734,35,1
19.85,1,0.025842951,9,48.6376,1,2,3,1677.816,37,2
10.5,0,0.052555346,5,89.683,2,0,1,988.713,25,1
8.485,1,0.10178199,8,104.699,2,0,0,103.199,37,2
20.75,0,0.021293097,14,151.9024,2,1,1,2732.4432,20,0
13.5,2,0.124668026,13,261.091,1,2,3,5522.811,37,1
11.85,2,0.050043472,6,164.6526,0,2,1,2137.8838,35,1
14.0,1,0.024468806,9,41.1454,2,1,1,503.3448,15,2
20.2,1,0.01181025,9,154.634,0,2,1,4287.752,35,2
